Id,SalePrice
1461,126177.38964577657
1462,161189.86912751678
1463,179333.9
1464,179333.9
1465,208594.66975308643
1466,179333.9
1467,170579.2147239264
1468,170579.2147239264
1469,208654.05405405405
1470,128457.42592592593
1471,232293.7027027027
1472,128457.42592592593
1473,121236.30729166667
1474,167784.42285714287
1475,163038.1793721973
1476,371015.54285714286
1477,243383.6603053435
1478,343022.5502183406
1479,314478.716374269
1480,416189.3309692671
1481,325478.1036036036
1482,224914.53142857144
1483,161189.86912751678
1484,185527.2743902439
1485,193643.4492753623
1486,203501.90322580645
1487,318893.11904761905
1488,243383.6603053435
1489,195461.578125
1490,202118.54676258992
1491,203501.90322580645
1492,117701.9540229885
1493,191857.76785714287
1494,275636.5724137931
1495,310566.86666666664
1496,240274.1
1497,185527.2743902439
1498,179704.1
1499,177929.3694581281
1500,146386.02559055117
1501,162029.2596491228
1502,179704.1
1503,285299.3741007194
1504,240012.7922077922
1505,230520.11417322836
1506,195976.21875
1507,221480.0303030303
1508,205817.9288389513
1509,158252.43684210526
1510,146439.528
1511,154572.31779661018
1512,170579.2147239264
1513,154572.31779661018
1514,191857.76785714287
1515,206950.24666666667
1516,177094.62921348316
1517,167784.42285714287
1518,161189.86912751678
1519,227277.82783882783
1520,139132.1096491228
1521,146386.02559055117
1522,190533.41176470587
1523,120249.67283950618
1524,120249.67283950618
1525,133702.92546583852
1526,136863.37096774194
1527,118992.70909090909
1528,137539.8719512195
1529,143743.1745283019
1530,174018.36363636365
1531,162029.2596491228
1532,137539.8719512195
1533,136863.37096774194
1534,133498.40983606558
1535,166308.25438596492
1536,123132.872909699
1537,118992.70909090909
1538,163038.1793721973
1539,223102.2162162162
1540,149920.64150943398
1541,149920.64150943398
1542,149920.64150943398
1543,220712.27526132404
1544,113589.75135135135
1545,126177.38964577657
1546,137539.8719512195
1547,142231.407239819
1548,143743.1745283019
1549,118992.70909090909
1550,161189.86912751678
1551,154572.31779661018
1552,183351.05982905984
1553,146386.02559055117
1554,128457.42592592593
1555,191857.76785714287
1556,114984.91634980988
1557,146386.02559055117
1558,120249.67283950618
1559,145153.15384615384
1560,162029.2596491228
1561,191554.26966292135
1562,121236.30729166667
1563,123132.872909699
1564,194701.42156862744
1565,158252.43684210526
1566,241135.04888888888
1567,113589.75135135135
1568,195976.21875
1569,162029.2596491228
1570,136463.8956521739
1571,137539.8719512195
1572,146386.02559055117
1573,239965.3417721519
1574,144683.11111111112
1575,248926.8556701031
1576,193657.69306930693
1577,193643.4492753623
1578,146386.02559055117
1579,146386.02559055117
1580,205817.9288389513
1581,146386.02559055117
1582,133702.92546583852
1583,343864.5131578947
1584,237680.71559633026
1585,156272.02427184465
1586,110227.35114503816
1587,117701.9540229885
1588,154572.31779661018
1589,114984.91634980988
1590,152853.10333333333
1591,120249.67283950618
1592,146439.528
1593,133702.92546583852
1594,163038.1793721973
1595,149920.64150943398
1596,239965.3417721519
