Id,SalePrice
1461,156000.0
1462,147500.0
1463,231500.0
1464,200500.0
1465,184100.0
1466,187000.0
1467,179200.0
1468,173900.0
1469,173000.0
1470,129000.0
1471,241500.0
1472,83000.0
1473,85400.0
1474,210000.0
1475,175500.0
1476,345000.0
1477,235128.0
1478,337500.0
1479,147000.0
1480,625000.0
1481,290000.0
1482,192000.0
1483,167900.0
1484,191000.0
1485,171900.0
1486,168500.0
1487,253293.0
1488,250000.0
1489,224000.0
1490,185000.0
1491,189000.0
1492,113000.0
1493,158000.0
1494,290000.0
1495,339750.0
1496,248328.0
1497,191000.0
1498,171900.0
1499,171900.0
1500,105000.0
1501,140000.0
1502,180000.0
1503,147000.0
1504,184100.0
1505,248328.0
1506,237500.0
1507,206900.0
1508,181000.0
1509,178000.0
1510,146000.0
1511,149700.0
1512,218000.0
1513,173900.0
1514,140000.0
1515,173900.0
1516,217000.0
1517,180000.0
1518,124000.0
1519,248328.0
1520,155000.0
1521,142000.0
1522,257500.0
1523,102776.0
1524,130000.0
1525,129900.0
1526,126000.0
1527,84900.0
1528,127500.0
1529,150000.0
1530,257500.0
1531,104900.0
1532,116500.0
1533,142000.0
1534,107900.0
1535,153000.0
1536,148000.0
1537,82000.0
1538,179900.0
1539,239500.0
1540,85000.0
1541,130000.0
1542,161750.0
1543,311500.0
1544,60000.0
1545,127000.0
1546,141000.0
1547,139000.0
1548,150000.0
1549,83000.0
1550,170000.0
1551,154500.0
1552,169000.0
1553,165000.0
1554,110000.0
1555,137450.0
1556,120000.0
1557,157900.0
1558,60000.0
1559,85000.0
1560,133900.0
1561,140000.0
1562,135000.0
1563,119900.0
1564,142000.0
1565,197500.0
1566,192000.0
1567,76000.0
1568,181000.0
1569,127000.0
1570,113000.0
1571,97500.0
1572,157000.0
1573,221000.0
1574,60000.0
1575,192000.0
1576,193000.0
1577,224000.0
1578,130500.0
1579,156000.0
1580,196500.0
1581,124000.0
1582,145500.0
1583,325624.0
1584,222000.0
1585,135960.0
1586,60000.0
1587,83000.0
1588,157900.0
1589,83000.0
1590,125000.0
1591,98000.0
1592,167900.0
1593,148000.0
1594,100000.0
1595,91500.0
1596,244400.0
1597,154300.0
1598,178000.0
1599,184100.0
1600,184100.0
1601,79000.0
1602,110500.0
1603,85000.0
1604,293077.0
1605,232000.0
1606,167900.0
1607,124000.0
1608,224000.0
1609,224000.0
1610,192140.0
1611,142000.0
1612,192140.0
1613,167900.0
1614,119000.0
1615,110500.0
1616,75500.0
1617,75500.0
1618,105000.0
1619,148000.0
1620,118964.0
1621,119500.0
1622,157900.0
1623,306000.0
1624,189000.0
1625,144000.0
1626,218000.0
1627,231500.0
1628,354000.0
1629,169500.0
1630,235000.0
1631,220000.0
1632,251000.0
1633,165000.0
1634,173900.0
1635,173900.0
1636,167900.0
1637,194000.0
1638,228500.0
1639,207500.0
1640,228500.0
1641,205000.0
1642,222000.0
1643,184100.0
1644,278000.0
1645,197500.0
1646,171000.0
1647,152000.0
1648,154000.0
1649,145500.0
1650,137500.0
1651,124500.0
1652,85400.0
1653,85400.0
1654,210000.0
1655,152000.0
1656,210000.0
1657,210000.0
1658,210000.0
1659,175500.0
1660,123000.0
1661,485000.0
1662,345000.0
1663,501837.0
1664,501837.0
1665,337500.0
1666,372402.0
1667,354000.0
1668,337500.0
1669,277500.0
1670,314813.0
1671,220000.0
1672,485000.0
1673,285000.0
1674,281000.0
1675,167900.0
1676,167900.0
1677,230000.0
1678,402861.0
1679,402000.0
1680,370878.0
1681,264132.0
1682,255500.0
1683,192500.0
1684,160000.0
1685,173900.0
1686,155835.0
1687,171900.0
1688,168500.0
1689,195000.0
1690,180000.0
1691,180000.0
1692,354000.0
1693,171900.0
1694,173900.0
1695,169500.0
1696,241500.0
1697,168500.0
1698,354000.0
1699,395000.0
1700,215000.0
1701,301500.0
1702,256300.0
1703,250000.0
1704,306000.0
1705,215000.0
1706,465000.0
1707,224000.0
1708,224000.0
1709,264132.0
1710,212000.0
1711,269500.0
1712,256300.0
1713,220000.0
1714,248328.0
1715,185900.0
1716,171900.0
1717,171900.0
1718,154000.0
1719,168500.0
1720,184100.0
1721,171900.0
1722,126500.0
1723,155000.0
1724,224000.0
1725,192000.0
1726,187000.0
1727,167900.0
1728,174000.0
1729,158900.0
1730,140000.0
1731,113000.0
1732,129000.0
1733,130000.0
1734,137000.0
1735,128500.0
1736,109500.0
1737,424870.0
1738,224900.0
1739,215000.0
1740,197900.0
1741,154000.0
1742,140000.0
1743,175500.0
1744,394617.0
1745,279500.0
1746,315000.0
1747,260000.0
1748,187500.0
1749,167900.0
1750,142000.0
1751,260000.0
1752,123000.0
1753,187000.0
1754,228500.0
1755,179000.0
1756,129000.0
1757,125000.0
1758,142000.0
1759,173900.0
1760,147500.0
1761,154000.0
1762,217000.0
1763,187000.0
1764,148000.0
1765,218000.0
1766,257500.0
1767,218000.0
1768,147000.0
1769,174500.0
1770,137000.0
1771,132000.0
1772,118000.0
1773,135000.0
1774,124000.0
1775,154500.0
1776,112000.0
1777,119000.0
1778,127000.0
1779,164500.0
1780,246578.0
1781,102000.0
1782,85000.0
1783,147000.0
1784,112000.0
1785,113000.0
1786,153500.0
1787,146000.0
1788,34900.0
1789,84500.0
1790,110500.0
1791,200000.0
1792,140000.0
1793,80000.0
1794,145500.0
1795,155000.0
1796,164500.0
1797,164500.0
1798,120000.0
1799,110500.0
1800,164500.0
1801,139500.0
1802,173500.0
1803,187000.0
1804,155900.0
1805,127000.0
1806,99900.0
1807,133900.0
1808,141000.0
1809,117000.0
1810,172500.0
1811,118500.0
1812,108000.0
1813,128000.0
1814,105500.0
1815,61000.0
1816,86000.0
1817,169000.0
1818,139500.0
1819,110000.0
1820,110500.0
1821,97500.0
1822,177500.0
1823,34900.0
1824,97500.0
1825,98000.0
1826,134900.0
1827,107900.0
1828,137450.0
1829,113000.0
1830,180500.0
1831,271900.0
1832,85000.0
1833,175000.0
1834,117000.0
1835,155000.0
1836,124000.0
1837,127500.0
1838,133000.0
1839,86000.0
1840,179000.0
1841,179000.0
1842,84000.0
1843,142000.0
1844,85400.0
1845,117000.0
1846,132500.0
1847,139000.0
1848,39300.0
1849,117000.0
1850,148000.0
1851,175000.0
1852,119200.0
1853,154500.0
1854,187500.0
1855,135000.0
1856,197000.0
1857,169000.0
1858,140000.0
1859,118858.0
1860,180500.0
1861,118858.0
1862,260000.0
1863,260000.0
1864,260000.0
1865,370878.0
1866,337500.0
1867,281000.0
1868,306000.0
1869,187500.0
1870,147000.0
1871,147000.0
1872,158000.0
1873,193000.0
1874,138000.0
1875,241500.0
1876,187000.0
1877,192000.0
1878,203000.0
1879,132250.0
1880,145500.0
1881,220000.0
1882,301500.0
1883,183500.0
1884,215000.0
1885,235000.0
1886,306000.0
1887,241500.0
1888,235000.0
1889,149500.0
1890,139000.0
1891,110500.0
1892,117000.0
1893,125000.0
1894,139000.0
1895,140000.0
1896,110000.0
1897,67000.0
1898,106000.0
1899,142000.0
1900,116900.0
1901,169000.0
1902,60000.0
1903,311500.0
1904,148000.0
1905,163500.0
1906,133000.0
1907,163500.0
1908,83000.0
1909,122500.0
1910,112000.0
1911,187500.0
1912,159500.0
1913,172500.0
1914,84000.0
1915,392500.0
1916,39300.0
1917,290000.0
1918,149300.0
1919,148000.0
1920,192140.0
1921,415298.0
1922,239000.0
1923,130500.0
1924,203000.0
1925,192000.0
1926,360000.0
1927,149000.0
1928,167500.0
1929,133900.0
1930,100000.0
1931,156000.0
1932,120000.0
1933,186700.0
1934,231500.0
1935,173500.0
1936,231500.0
1937,173500.0
1938,173900.0
1939,286000.0
1940,209500.0
1941,200500.0
1942,173900.0
1943,180000.0
1944,309000.0
1945,360000.0
1946,217000.0
1947,328900.0
1948,256000.0
1949,221000.0
1950,173000.0
1951,271000.0
1952,221000.0
1953,179900.0
1954,271900.0
1955,134900.0
