Id,SalePrice
1461,138068.683081473
1462,152536.91781575838
1463,181392.0582285168
1464,175935.7317878135
1465,195540.60285124741
1466,180244.45203286392
1467,176975.61718346347
1468,168162.3801963211
1469,181175.64482342202
1470,123803.13317285944
1471,196964.97473420834
1472,103471.22182665377
1473,109613.91482837802
1474,149663.59504249613
1475,145517.08539080818
1476,404509.498035024
1477,254508.85140873416
1478,309744.7891172318
1479,288970.8650116241
1480,494178.35344862286
1481,290470.74798519793
1482,211289.12921216007
1483,161428.0769014742
1484,171623.45364425043
1485,172997.4058031059
1486,177015.06250719965
1487,330212.89493985585
1488,244108.5093788178
1489,192461.9750679661
1490,201135.59627003377
1491,183754.30358017585
1492,96916.7977217344
1493,191469.03968905425
1494,292711.0962658289
1495,270127.64871818025
1496,223164.00598756314
1497,173394.1217698103
1498,157073.13961917616
1499,153245.66757123917
1500,141346.93383228796
1501,151435.69860425778
1502,149766.20545910829
1503,274375.1505564812
1504,223431.23273330202
1505,213619.39331136746
1506,178842.3105403974
1507,232971.23780095362
1508,189261.4700578177
1509,159279.44863616963
1510,145452.11641452002
1511,138325.4486349158
1512,172844.17648713032
1513,144563.7404674183
1514,178784.8769477008
1515,209458.15441846408
1516,170612.22889806508
1517,159737.13218459894
1518,141420.31432807294
1519,229419.81756208287
1520,131310.5786129348
1521,134250.64751761174
1522,166841.77128497948
1523,109587.72531280774
1524,123398.38596223977
1525,128656.24114656984
1526,133401.00782662086
1527,112315.83463465625
1528,140832.3691427819
1529,142150.26394757393
1530,178389.55842238525
1531,103069.51206347316
1532,96399.39559258494
1533,146449.35599815162
1534,121254.22579354278
1535,156314.03245888796
1536,108123.44668898446
1537,84506.0930151219
1538,186573.46243775362
1539,202955.07994990566
1540,80391.90562088731
1541,147459.11996383505
1542,149832.92785038005
1543,198168.87821544366
1544,70568.55665721453
1545,115808.90834716648
1546,131760.24679466066
1547,131287.1170647847
1548,139292.75251848562
1549,120622.61766431502
1550,143042.78271619225
1551,115533.94585439154
1552,153807.3664824704
1553,156468.07965816112
1554,107697.64379360428
1555,168626.82790573942
1556,76818.21211685697
1557,96686.15695755534
1558,92433.2306284946
1559,90305.81725965157
1560,150503.03818927717
1561,123435.59232992878
1562,124832.77768051949
1563,114023.1304075834
1564,156266.16967206151
1565,153207.70831399458
1566,227091.1539210343
1567,71946.54499309839
1568,209513.19106974758
1569,138373.97282715768
1570,128313.0945248207
1571,131216.01642548366
1572,147308.256090191
1573,255394.26864028134
1574,117101.34203622506
1575,209797.27845383043
1576,204906.53402183027
