Id,SalePrice
1461,135606.75
1462,151646.6
1463,176114.99
1464,175208.83
1465,194760.94
1466,172934.36
1467,163900.39
1468,167917.86
1469,182347.29
1470,126774.5
1471,192023.35
1472,118923.85
1473,124909.93
1474,164823.7
1475,135220.5
1476,387983.47
1477,236735.91
1478,322430.52
1479,300116.45
1480,499618.17
1481,298433.84
1482,210797.21
1483,163875.87
1484,170590.67
1485,170457.22
1486,191856.22
1487,291935.1
1488,211499.81
1489,185819.76
1490,177327.29
1491,185615.32
1492,96779.56
1493,195913.12
1494,300788.02
1495,285857.91
1496,210894.29
1497,174497.25
1498,153090.91
1499,151020.56
1500,150984.54
1501,160628.27
1502,156719.58
1503,262757.95
1504,226457.09
1505,201799.47
1506,181934.84
1507,236274.94
1508,190657.18
1509,158604.77
1510,150645.63
1511,142689.5
1512,161984.4
1513,151937.52
1514,170627.01
1515,181647.88
1516,176415.07
1517,149148.78
1518,155974.2
1519,214298.59
1520,138931.4
1521,140698.72
1522,182455.72
1523,127164.12
1524,121903.8
1525,130249.15
1526,130525.15
1527,113105.62
1528,134120.83
1529,142358.87
1530,170049.37
1531,158600.62
1532,116194.0
1533,145532.55
1534,120175.1
1535,156898.62
1536,132287.55
1537,105601.74
1538,160942.55
1539,225112.7
1540,134620.57
1541,141821.17
1542,147813.87
1543,209375.86
1544,80891.92
1545,117290.63
1546,141665.5
1547,146919.82
1548,135865.31
1549,129189.64
1550,161345.41
1551,131760.1
1552,174874.24
1553,125222.6
1554,130826.33
1555,179692.34
1556,101911.07
1557,99501.0
1558,105570.04
1559,127613.0
1560,168523.8
1561,141298.0
1562,130031.25
1563,132529.71
1564,173630.79
1565,153757.62
1566,205938.05
1567,89080.22
1568,210860.65
1569,161206.43
1570,132261.4
1571,144873.4
1572,141704.9
1573,209084.5
1574,137300.3
1575,190815.74
1576,204025.97
1577,186592.4
1578,136501.58
1579,136114.5
1580,194011.8
1581,138560.5
1582,141378.1
1583,306769.55
1584,223953.57
1585,138761.0
1586,91556.55
1587,116071.08
1588,137315.75
1589,94198.38
1590,136166.98
1591,106819.0
1592,133021.74
1593,135162.75
1594,146134.89
1595,147247.0
1596,201827.0
1597,170734.12
1598,181773.16
1599,185373.69
1600,190215.19
1601,93321.28
1602,127763.15
1603,105001.71
1604,273746.26
1605,255295.09
1606,170173.49
1607,186447.14
1608,215134.3
1609,179591.33
1610,156290.43
1611,156033.21
1612,162005.82
1613,173143.95
1614,139008.77
1615,102099.0
1616,100736.35
1617,109122.73
1618,130931.0
1619,137973.25
1620,186347.99
1621,144889.48
1622,153253.2
1623,265442.02
1624,185724.38
1625,128314.75
1626,192627.04
1627,179339.99
1628,267726.43
1629,178058.2
1630,285443.32
1631,210692.3
1632,230294.06
1633,168508.98
1634,174891.49
1635,170649.62
1636,162157.67
1637,184322.09
1638,223521.74
1639,185496.8
1640,261656.26
1641,184703.32
1642,220671.57
1643,219620.21
1644,218342.81
1645,202389.2
1646,165883.2
1647,173881.05
1648,140314.75
1649,139770.4
1650,129820.5
1651,126815.5
1652,114060.6
1653,115109.27
1654,166348.02
1655,162114.21
1656,163968.88
1657,168351.4
1658,158828.64
1659,143708.0
1660,144745.5
1661,464760.73
1662,378919.05
1663,355952.99
1664,523094.02
1665,344386.47
1666,308161.66
1667,340934.65
1668,352146.95
