Id,SalePrice
1461,146311.3966914193
1462,172646.40820380318
1463,202570.47663158373
1464,197585.2705092478
1465,187123.65527214218
1466,181204.1737482753
1467,177945.49968304712
1468,183315.89218092975
1469,176046.9999539751
1470,127868.25851291932
1471,196339.9844503378
1472,112089.12343648761
1473,119309.41458195321
1474,154373.07850722142
1475,131959.7180714749
1476,375231.41928204603
1477,260995.63883316313
1478,296163.74117500737
1479,255397.34866736966
1480,444130.66569712
1481,298893.005888936
1482,202893.4622719185
1483,165589.674062237
1484,165079.05177803023
1485,174157.98323545742
1486,184041.4514257741
1487,289141.79190348455
1488,237601.9244641817
1489,200884.3375352111
1490,239810.7777993714
1491,177115.6725530138
1492,110154.41694858462
1493,192014.85356934989
1494,303105.03815093654
1495,295319.87911404454
1496,238854.48003158433
1497,175575.31688155033
1498,143943.02614699808
1499,149285.49192583657
1500,144715.94052286082
1501,162219.33295347198
1502,154007.96900693476
1503,287817.1961248827
1504,223090.90843690274
1505,205639.4426497098
1506,198596.63579107093
1507,257447.87342771963
1508,188064.56699479808
1509,149998.6633118186
1510,153772.79373196114
1511,136678.0459962639
1512,181338.04020184514
1513,149595.25065439273
1514,200601.34782167524
1515,210665.78021040861
1516,170171.19193701548
1517,173609.06912989996
1518,153493.37548000776
1519,223588.24944791544
1520,143646.47490470266
1521,144138.33203823928
1522,174388.75041808662
1523,120119.74136825452
1524,126431.20089518675
1525,136953.55799016167
1526,135535.45357935288
1527,118462.34803490367
1528,141425.1163206411
1529,143792.18686391404
1530,168225.62706519003
1531,128969.1279775905
1532,105743.78811001263
1533,162668.24760523444
1534,122797.1542819206
1535,162330.123470473
1536,125156.45781471708
1537,94349.54818930165
1538,153196.05516949602
1539,198656.86907527593
1540,132757.82874094273
1541,146087.89248291252
1542,148517.2641501388
1543,182760.3379807731
1544,91399.21568210304
1545,110620.42859508948
1546,125634.53037622577
1547,145250.61757093162
1548,136342.17736874562
1549,108510.45896687989
1550,147668.62521064113
1551,124064.10444957828
1552,165289.50387667728
1553,150179.71862291408
1554,119397.47918579153
1555,170566.71199333892
1556,93028.87018654055
1557,103166.25043968899
1558,103972.3674094151
1559,109198.67000347967
1560,133171.05715607145
1561,145955.89549812002
1562,139901.95896334315
1563,123348.5032095773
1564,159725.2753978614
1565,172669.76314368178
1566,225546.8882502348
1567,74708.48424263108
1568,229391.0052545943
1569,150586.40112055035
1570,159378.5596956225
1571,124081.08676873482
1572,154401.13517217335
1573,247207.90395565255
1574,130693.86231339662
1575,250709.61135592364
1576,218976.30491933136
1577,189023.77566175984
1578,149362.73421781964
1579,134150.03263584344
1580,192291.02124396263
1581,145300.08839207792
1582,123725.17432523478
1583,311728.4016960513
1584,227075.93405102004
1585,126990.82460439632
1586,78787.67941928777
1587,103772.67527770507
1588,147887.3939874704
1589,105638.42920510503
1590,126652.47005749182
1591,101957.81744712513
1592,138845.51126728262
1593,132568.10092385448
1594,156965.6106835001
1595,118857.43100585302
1596,189363.43168136128
1597,182403.0940047587
1598,170293.2949221465
1599,181820.00513145392
1600,187597.9904460512
1601,79836.10051592646
1602,114114.69262928092
1603,91628.14470030516
1604,249211.6472290316
