Id,SalePrice
1461,131785.42
1462,147799.2
1463,171186.17
1464,188248.47
1465,204478.9
1466,177892.44
1467,176658.52
1468,165601.7
1469,181667.19
1470,130885.016
1471,190235.27
1472,107595.32
1473,123268.05
1474,165440.61
1475,140746.75
1476,368714.62
1477,255864.84
1478,315636.88
1479,290522.84
1480,559475.44
1481,302372.28
1482,209532.53
1483,155142.53
1484,134968.84
1485,169491.94
1486,177569.75
1487,370959.84
1488,262422.84
1489,163072.66
1490,187118.11
1491,191939.61
1492,95772.64
1493,164341.88
1494,298478.53
1495,273250.9
1496,216216.6
1497,172374.77
1498,144876.36
1499,146231.34
1500,150206.06
1501,175613.95
1502,153489.56
1503,272873.8
1504,244069.06
1505,214006.27
1506,171915.38
1507,259307.11
1508,207413.05
1509,169551.94
1510,147724.27
1511,144582.1
1512,162566.2
1513,143744.89
1514,174396.95
1515,211872.81
1516,175936.95
1517,134516.05
1518,141429.53
1519,204658.81
1520,119003.07
1521,133844.53
1522,177717.14
1523,104626.59
1524,112365.25
1525,117647.41
1526,104671.47
1527,119893.58
1528,133363.14
1529,153378.1
1530,201585.34
1531,130568.01
1532,96709.695
1533,153771.52
1534,114733.016
1535,162246.52
1536,118424.23
1537,82452.266
1538,220102.44
1539,147526.58
1540,103440.016
1541,153944.88
1542,146788.3
1543,223694.55
1544,78394.625
1545,92524.0
1546,119739.49
1547,140773.86
1548,135423.94
1549,101357.28
1550,134238.9
1551,107346.9
1552,146791.67
1553,166326.78
1554,120572.94
1555,169023.08
1556,71912.6
1557,122761.29
1558,94672.47
1559,115688.484
1560,140610.25
1561,124049.73
1562,116258.125
1563,111912.54
1564,156814.72
1565,163645.14
1566,209693.3
1567,85126.95
1568,225683.52
1569,129582.45
1570,137644.33
1571,121511.95
1572,121189.766
1573,193372.45
1574,111098.04
1575,190387.08
1576,216896.5
1577,170211.55
1578,152690.0
1579,123926.41
1580,197528.42
1581,137647.25
1582,128073.266
1583,315128.53
1584,245877.12
1585,146469.02
1586,78987.805
1587,95142.484
1588,127880.29
1589,79853.64
1590,114485.08
1591,75873.945
