Id,SalePrice
1461,132317.0
1462,152551.61
1463,177836.27
1464,184390.83
1465,194653.05
1466,178241.54
1467,165227.47
1468,175183.99
1469,178296.13
1470,127101.26
1471,187522.18
1472,103503.12
1473,111017.99
1474,161792.97
1475,141655.0
1476,386260.21
1477,260355.96
1478,317218.5
1479,259080.31
1480,476398.31
1481,299511.58
1482,200525.71
1483,172169.03
1484,169111.62
1485,163830.08
1486,191596.42
1487,297509.52
1488,237012.94
1489,192945.67
1490,186097.32
1491,189902.99
1492,97224.46
1493,174821.71
1494,300758.6
1495,292453.68
1496,222956.15
1497,183320.75
1498,149089.17
1499,147760.69
1500,151221.45
1501,169322.49
1502,152135.94
1503,275179.16
1504,223956.41
1505,209121.34
1506,183435.24
1507,223090.0
1508,207790.0
1509,170999.54
1510,150959.72
1511,150323.56
1512,171553.05
1513,169109.84
1514,178501.75
1515,177263.33
1516,170262.65
1517,149606.25
1518,146477.91
1519,221140.3
1520,137223.0
1521,146355.57
1522,184814.5
1523,115171.66
1524,120933.31
1525,130748.0
1526,128619.0
1527,104044.97
1528,129425.05
1529,141022.64
1530,175637.57
1531,135038.8
1532,108555.52
1533,139104.6
1534,115573.75
1535,153900.58
1536,115986.63
1537,72845.63
1538,182796.8
1539,221626.68
1540,137578.41
1541,159128.31
1542,151630.24
1543,213845.08
1544,75063.0
1545,108071.01
1546,117184.73
1547,141049.74
1548,137962.93
1549,107596.13
1550,141856.68
1551,121472.64
1552,141847.09
1553,146561.81
1554,116690.81
1555,168870.64
1556,95167.47
1557,119105.54
1558,93750.86
1559,129125.46
1560,150870.55
1561,158129.34
1562,124258.8
1563,124130.59
1564,160497.04
1565,154920.67
1566,208186.8
1567,77736.65
1568,215812.23
1569,140539.89
1570,129088.8
1571,130545.09
1572,139147.25
1573,236571.28
1574,125675.81
1575,199894.78
1576,201189.42
1577,193718.41
1578,158931.01
1579,138489.97
1580,193080.39
1581,133176.7
1582,125072.03
1583,325849.45
1584,231441.36
1585,140816.0
1586,74008.69
1587,107456.77
1588,145949.77
1589,91359.88
1590,130063.33
1591,100598.02
1592,114767.86
1593,117388.0
1594,135048.12
1595,127612.57
1596,226050.47
1597,173854.14
1598,180361.25
1599,192622.39
1600,189484.67
1601,81858.91
1602,103451.62
1603,99299.82
1604,278326.51
1605,249096.26
1606,164073.15
1607,188056.36
1608,196787.29
1609,189350.2
1610,146708.72
1611,151414.87
1612,150596.82
